nb_projet_siret,annee_creation,kw_renovation,kw_energetique,kw_batiment,kw_ecole,kw_eclairage,kw_incendie,kw_mobilite,kw_isolation,kw_chauffage,kw_photovolta,kw_recyclage,kw_benef_commune,kw_benef_ville,kw_benef_departement,kw_benef_region,kw_benef_metropole,kw_benef_communaute,kw_benef_syndicat,kw_benef_association,kw_benef_territoires,kw_benef_public,categorie_entreprise_ETI,categorie_entreprise_GE,categorie_entreprise_PME,economie_sociale_solidaire_unite_legale_N,economie_sociale_solidaire_unite_legale_Non_renseigne,economie_sociale_solidaire_unite_legale_O,demarche,nom_region,nom_departement,code_departement,forme_juridique_beneficiaire,code_commune,nom_commune,siret,activite_principale,code_postal,tranche_effectifs_unite_legale,annee_creation_bin,montant_engage_log
1,2010,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.04404863079418,11.721013720708392,11.721013720708392,10.867898869298177,11.200090883384766,11.200090883384766,11.200090883384766,10.894518710219307,11.243389675969427,10.332078087480614,11.208873210857517,12.9663386092367
4,1983,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,11.42887912134395,11.542899263932433,11.542899263932433,11.921245869734625,11.07734188549789,11.07734188549789,11.402707826518172,10.894518710219307,11.402553616068708,12.182803577485947,10.898415635135263,13.739170404037784
1,1983,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,11.289721514798648,10.906578167503259,10.906578167503259,10.867898869298177,10.615935176534554,10.615935176534554,10.615935176534554,10.894518710219307,10.824134449620614,10.070993727253382,10.898415635135263,8.476579508530941
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.975968081027128,11.132604803162815,11.132604803162815,10.867898869298177,11.122568457538526,11.122568457538526,11.122568457538526,10.894518710219307,11.122568457538526,10.752045520711334,10.898415635135263,12.370509427273074
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.286866842098139,11.069002998076362,11.39493164550483,11.39493164550483,10.867898869298177,11.008732181590595,11.008732181590595,11.008732181590595,10.894518710219307,11.008732181590595,11.470033703793069,10.898415635135263,11.495575826635115
1,1983,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.04404863079418,11.045283369964402,11.045283369964402,10.867898869298177,10.949223248515592,10.949223248515592,10.949223248515592,10.894518710219307,10.949223248515592,10.332078087480614,10.898415635135263,11.038196448647977
1,1983,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,10.51254121932266,10.231840267430035,10.231840267430035,10.867898869298177,10.500694537791187,10.500694537791187,10.500694537791187,10.894518710219307,10.616973516642624,10.070993727253382,10.898415635135263,7.590852123688581
1,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.51254121932266,10.231840267430035,10.231840267430035,10.867898869298177,10.562378805200924,10.562378805200924,10.562378805200924,10.894518710219307,10.632385385254558,10.752045520711334,10.898415635135263,8.064950891749143
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.51254121932266,10.362272579769193,10.362272579769193,10.867898869298177,11.146291949461238,11.146291949461238,11.146291949461238,10.894518710219307,11.146291949461238,11.273248658116424,10.898415635135263,12.552845681993308
1,1983,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.975968081027128,10.054365892440364,10.054365892440364,10.867898869298177,11.236386268084463,11.236386268084463,11.236386268084463,10.894518710219307,11.191572846818454,11.041263967128458,10.898415635135263,13.24530110478048
1,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.108186190520671,11.04404863079418,11.045283369964402,11.045283369964402,10.628254886499958,10.84619731029666,10.84619731029666,10.69723253511877,10.894518710219307,10.850229327683103,11.041263967128458,11.462832162125798,9.10142242504535
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.04404863079418,11.081903968983852,11.081903968983852,10.867898869298177,10.988022098810468,10.988022098810468,10.988022098810468,10.894518710219307,10.744854737166454,10.332078087480614,10.898415635135263,11.336400316496187
3,1983,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.620143400852314,9.910199419058554,9.910199419058554,10.867898869298177,10.62038399057164,10.62038399057164,10.62038399057164,10.894518710219307,10.855268139885224,10.752045520711334,10.898415635135263,8.510772623613315
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,10.620143400852314,10.642421107040914,10.642421107040914,10.867898869298177,11.05549429937321,11.05549429937321,11.10909733102136,10.894518710219307,11.062065319281022,11.499769794966772,10.898415635135263,12.266971770843547
1,1983,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,11.306529943680195,11.306529943680195,10.867898869298177,11.0045224641026,11.0045224641026,11.0045224641026,10.894518710219307,11.0045224641026,11.041263967128458,10.898415635135263,11.463220382390562
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,11.709768027895006,11.709768027895006,10.867898869298177,11.096717810911064,11.069764801432612,11.096717810911064,10.894518710219307,11.096717810911064,11.499769794966772,10.898415635135263,12.220631154284597
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.108186190520671,11.069002998076362,11.306529943680195,11.306529943680195,10.867898869298177,10.830287367458954,10.830287367458954,10.830287367458954,10.894518710219307,10.830287367458954,10.752045520711334,10.898415635135263,10.124067821447174
1,1983,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.51254121932266,10.865051364274366,10.865051364274366,10.867898869298177,11.054768335280345,11.054768335280345,11.054768335280345,10.894518710219307,11.054768335280345,11.041263967128458,10.898415635135263,11.849404844423074
3,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.941259552842595,11.289721514798648,11.163023389948714,11.163023389948714,10.867898869298177,11.28780577457028,11.28780577457028,11.152333248311287,10.894518710219307,11.28780577457028,12.182803577485947,10.898415635135263,10.914652005343926
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.975968081027128,11.416284488585541,11.416284488585541,10.867898869298177,10.8870593807579,10.8870593807579,10.8870593807579,10.894518710219307,10.8870593807579,10.410010136077346,10.898415635135263,10.560411522938548
2,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,11.709768027895006,11.709768027895006,10.867898869298177,11.615135368045635,11.320971762810526,11.248711585886365,10.894518710219307,11.248711585886365,12.145701479004963,10.898415635135263,12.977346853866218
1,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,10.905058983328656,10.905058983328656,10.628254886499958,10.910832321194079,10.910832321194079,10.994838413799352,10.894518710219307,10.910832321194079,11.041263967128458,11.208873210857517,11.388789793986069
1,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.01358307059093,10.51254121932266,9.912553494090034,9.912553494090034,10.209488700763352,10.854346788696605,10.854346788696605,10.854346788696605,10.57819558377291,10.774458814305516,10.752045520711334,10.846105734621867,10.308985993422082
9,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.574690161530762,11.069002998076362,11.306529943680195,11.306529943680195,10.612492372366853,11.432696842352529,11.432696842352529,11.014673099803414,10.57819558377291,11.454543359743012,10.752045520711334,11.208873210857517,12.870640294206805
3,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.604141597915584,11.42887912134395,11.38182675633953,11.38182675633953,10.628254886499958,10.745814342323236,10.745814342323236,10.73032415106525,10.894518710219307,10.81759077503404,11.499769794966772,10.846105734621867,9.210440366976517
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.60945251035581,10.051445036665044,10.051445036665044,10.867898869298177,10.562929810464535,10.562929810464535,10.562929810464535,10.894518710219307,10.661381327298447,10.410010136077346,10.898415635135263,8.069185860042397
3,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,11.007621578383619,11.007621578383619,10.628254886499958,10.907079619985979,10.907079619985979,10.782287357049734,10.894518710219307,10.844230292812963,11.273248658116424,10.846105734621867,9.210440366976517
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.110708772783159,10.529336661946624,10.529336661946624,10.867898869298177,10.995392571242329,10.995392571242329,10.995392571242329,10.894518710219307,10.995392571242329,10.752045520711334,10.898415635135263,11.393048989597201
2,1983,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.69812101696013,10.469612630640494,10.582773196430457,10.582773196430457,10.867898869298177,10.753020511607804,10.753020511607804,10.753020511607804,10.894518710219307,10.753020511607804,10.752045520711334,10.898415635135263,9.16486904437097
3,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,11.20848693074786,11.20848693074786,10.867898869298177,10.868835127881209,10.868835127881209,10.868835127881209,10.894518710219307,10.942243008380325,11.273248658116424,10.898415635135263,11.51293546492023
16,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.51254121932266,9.912553494090034,9.912553494090034,10.054441402351973,9.857743819537788,9.857743819537788,10.043066889797217,10.57819558377291,9.857743819537788,10.752045520711334,10.846105734621867,9.10886120302633
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.604141597915584,10.469612630640494,10.572983036827797,10.572983036827797,10.867898869298177,10.557375620068402,10.557375620068402,10.557375620068402,10.894518710219307,10.973045294280682,10.410010136077346,10.898415635135263,8.026496938945412
5,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,11.069002998076362,11.39493164550483,11.39493164550483,12.497107615913105,11.250547077849761,11.250547077849761,11.290308189002925,12.604124040527205,11.250547077849761,11.041263967128458,10.898415635135263,13.122365377402328
3,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,12.503609973389988,11.069002998076362,10.940149540994259,10.940149540994259,12.360754453706615,10.892033699248762,10.892033699248762,11.123774095211425,12.604124040527205,10.892033699248762,11.041263967128458,11.462832162125798,12.149507585033072
3,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,10.815375828204525,10.902684384359224,10.902684384359224,11.921245869734625,11.081487157925109,11.081487157925109,11.006971660550722,10.894518710219307,11.081219208721743,11.905517505015311,10.898415635135263,7.937549680852581
1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.60945251035581,10.412226163993791,10.412226163993791,10.867898869298177,11.089517851143315,11.089517851143315,11.089517851143315,10.894518710219307,11.089517851143315,11.041263967128458,10.846105734621867,12.116485955266164
3,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.604141597915584,11.42887912134395,11.38182675633953,11.38182675633953,10.628254886499958,10.91433619214787,10.91433619214787,10.825374188655028,10.894518710219307,10.91433619214787,11.273248658116424,11.208873210857517,9.980494888896912
1,1983,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.42887912134395,11.542899263932433,11.542899263932433,10.867898869298177,10.822021083495663,10.822021083495663,10.822021083495663,10.894518710219307,10.822021083495663,10.410010136077346,10.898415635135263,10.060534035475412
2,1983,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,10.940149540994259,10.940149540994259,10.867898869298177,10.95073929966724,10.95073929966724,10.95073929966724,10.894518710219307,10.95073929966724,11.273248658116424,10.898415635135263,10.72192286823823
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,11.012398119619668,11.012398119619668,10.867898869298177,11.250547077849761,11.250547077849761,10.900660380761826,10.894518710219307,11.250547077849761,11.655759499038734,10.898415635135263,10.66494737327816
2,1983,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.289721514798648,11.535128602598657,11.535128602598657,10.867898869298177,11.208788154386024,11.208788154386024,11.208788154386024,10.894518710219307,11.208788154386024,11.470033703793069,10.898415635135263,12.765691290604371
6,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,11.556163434330063,11.289721514798648,11.535128602598657,11.535128602598657,10.867898869298177,12.024721310415046,11.463189074641194,11.359316905561457,10.894518710219307,11.518735248532021,12.145701479004963,10.898415635135263,14.220976332738882
1,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,9.62757103997272,10.469612630640494,10.582773196430457,10.582773196430457,10.054441402351973,11.066649977865172,11.066649977865172,11.13357464906695,10.57819558377291,11.066649977865172,10.752045520711334,10.898415635135263,12.455101853572055
1,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,12.503609973389988,11.069002998076362,11.306529943680195,11.306529943680195,10.628254886499958,11.24411282437912,11.24411282437912,11.24411282437912,10.894518710219307,11.24411282437912,11.655759499038734,10.846105734621867,13.304686600863562
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.01358307059093,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,10.8253150058678,10.8253150058678,10.8253150058678,10.894518710219307,10.8253150058678,11.905517505015311,10.898415635135263,10.085850775128717
3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,10.683595028576557,10.683595028576557,10.628254886499958,10.760829607172901,10.760829607172901,10.760829607172901,10.894518710219307,10.760829607172901,11.041263967128458,10.846105734621867,11.02688675829089
1,1983,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.04404863079418,10.48753936421028,10.48753936421028,10.867898869298177,11.049251695441692,11.049251695441692,11.049251695441692,10.894518710219307,11.049251695441692,10.752045520711334,10.898415635135263,11.807004532947108
1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,10.683595028576557,10.683595028576557,10.628254886499958,10.740269904527038,10.740269904527038,10.740269904527038,10.894518710219307,10.740269904527038,11.041263967128458,10.846105734621867,9.43220310339067
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.60945251035581,10.872016904028564,10.872016904028564,10.867898869298177,10.926169971428893,10.926169971428893,10.926169971428893,10.894518710219307,11.07718816445466,10.410010136077346,10.898415635135263,10.861011394410987
2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.475322431255302,10.469612630640494,11.135001547086743,11.135001547086743,10.236398269268328,11.048947135212808,11.048947135212808,10.902953628087486,10.57819558377291,11.048947135212808,10.332078087480614,10.846105734621867,11.321655994734853
3,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,10.252228936904329,10.252228936904329,10.628254886499958,10.826691481617143,10.826691481617143,10.956463784683116,10.894518710219307,10.764631838359618,11.041263967128458,10.846105734621867,11.533584588114197
1,1983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,11.42887912134395,11.542899263932433,11.542899263932433,10.867898869298177,11.075103484795958,11.075103484795958,11.010990817643366,10.894518710219307,11.075103484795958,11.499769794966772,10.898415635135263,11.51293546492023
1,1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.289721514798648,11.13911180806056,11.13911180806056,10.867898869298177,10.903844346544211,10.903844346544211,10.903844346544211,10.894518710219307,10.903844346544211,11.041263967128458,10.898415635135263,10.689418998189405
2,1983,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,10.975968081027128,11.111740926986032,11.111740926986032,10.867898869298177,11.035253363245515,11.035253363245515,10.841376313352075,10.894518710219307,10.98477000300514,11.041263967128458,10.898415635135263,9.264923249746474
1,2022,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.01358307059093,10.469612630640494,11.042370023948346,11.042370023948346,10.867898869298177,10.711416693221627,10.711416693221627,10.711416693221627,10.894518710219307,10.711416693221627,11.041263967128458,10.99095797131906,9.210440366976517
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.469612630640494,11.078208195399672,11.078208195399672,10.867898869298177,11.124274444015652,11.124274444015652,11.118083294126965,10.894518710219307,11.022876654924588,11.273248658116424,10.898415635135263,12.22025657629653
3,1983,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,12.203846975112604,11.84719300849457,11.84719300849457,10.867898869298177,11.15367086811328,11.15367086811328,11.15367086811328,10.894518710219307,11.15367086811328,10.752045520711334,10.898415635135263,11.750200692127605
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.469612630640494,10.572983036827797,10.572983036827797,10.867898869298177,11.137296573254543,11.137296573254543,11.137296573254543,10.894518710219307,11.137296573254543,11.470033703793069,10.898415635135263,12.483708170000067
1,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.108186190520671,11.069002998076362,10.599465229495417,10.599465229495417,10.628254886499958,10.63821370153805,10.63821370153805,10.711416693221627,10.894518710219307,10.63821370153805,11.041263967128458,11.208873210857517,9.210440366976517
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11.556163434330063,11.110708772783159,10.529336661946624,10.529336661946624,10.867898869298177,11.095076360612543,11.095076360612543,11.221974131253955,10.894518710219307,11.095076360612543,12.182803577485947,10.898415635135263,12.782688818818986
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.289721514798648,11.163023389948714,11.163023389948714,10.867898869298177,11.066498367130515,11.066498367130515,11.066498367130515,10.894518710219307,11.066498367130515,10.752045520711334,10.898415635135263,11.93956063102805
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.01358307059093,10.51254121932266,11.545077626035809,11.545077626035809,10.867898869298177,10.76107296368101,10.76107296368101,10.76107296368101,10.894518710219307,10.76107296368101,10.752045520711334,10.898415635135263,9.592093220124596
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.069002998076362,10.940149540994259,10.940149540994259,10.867898869298177,11.075019262456008,11.075019262456008,11.075019262456008,10.894518710219307,11.075019262456008,11.273248658116424,10.898415635135263,12.005051333053505
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.286866842098139,11.289721514798648,11.13911180806056,11.13911180806056,10.867898869298177,11.140071029676868,11.140071029676868,11.197233519133382,10.894518710219307,11.140071029676868,11.470033703793069,10.898415635135263,12.94437720921742
1,1983,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,10.51254121932266,11.232398616117873,11.232398616117873,10.867898869298177,10.888412361042231,10.888412361042231,10.888412361042231,10.894518710219307,10.887836456871732,10.070993727253382,10.898415635135263,10.570810386586393
6,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.475322431255302,11.289721514798648,11.114522721885708,11.114522721885708,10.628254886499958,10.891775580039226,10.891775580039226,10.846612742416463,10.894518710219307,10.846612742416463,11.470033703793069,11.208873210857517,10.596659732783579
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.01358307059093,10.60945251035581,10.051445036665044,10.051445036665044,10.867898869298177,10.754031081471524,10.754031081471524,10.754031081471524,10.894518710219307,10.576225780237309,10.410010136077346,10.898415635135263,9.53797005678753
1,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,9.62757103997272,10.815375828204525,10.443665678969626,10.443665678969626,10.867898869298177,10.643671632562086,10.643671632562086,10.643671632562086,10.894518710219307,10.540752868320244,11.041263967128458,10.898415635135263,8.689758981761475
2,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.604141597915584,11.110708772783159,11.495378838174009,11.495378838174009,10.867898869298177,11.046351666089379,11.046351666089379,11.046351666089379,10.894518710219307,11.046351666089379,11.499769794966772,10.846105734621867,11.57949641931546
1,1983,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,10.905058983328656,10.905058983328656,10.867898869298177,10.961943160091037,10.961943160091037,10.961943160091037,10.894518710219307,11.04633293741519,10.332078087480614,10.898415635135263,11.135960346331965
1,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,11.069002998076362,11.39493164550483,11.39493164550483,10.867898869298177,10.963644786221847,10.963644786221847,10.963644786221847,10.894518710219307,10.963644786221847,10.070993727253382,10.898415635135263,11.149038865153601
1,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,11.556163434330063,11.110708772783159,10.69544065221592,10.69544065221592,10.628254886499958,11.063744830575446,11.063744830575446,11.063744830575446,10.894518710219307,11.063744830575446,11.273248658116424,10.846105734621867,11.918397239722838
3,1983,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,11.556163434330063,10.975968081027128,11.416284488585541,11.416284488585541,10.867898869298177,11.040102000619825,11.040102000619825,11.07014938387475,10.894518710219307,11.040102000619825,11.273248658116424,10.898415635135263,11.992136574966876
2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,10.475322431255302,10.51254121932266,10.865051364274366,10.865051364274366,10.209488700763352,10.629193528347123,10.629193528347123,10.662968117629925,10.57819558377291,10.629193528347123,10.410010136077346,10.99095797131906,8.476579508530941
1,1983,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,12.503609973389988,11.42887912134395,11.38182675633953,11.38182675633953,10.867898869298177,10.9043532421922,10.9043532421922,10.9043532421922,10.894518710219307,10.844558390556362,10.752045520711334,10.898415635135263,10.693330316421973
2,1983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,10.108186190520671,11.289721514798648,11.13911180806056,11.13911180806056,10.867898869298177,10.875768430616981,10.875768430616981,10.875768430616981,10.894518710219307,10.836989325324753,11.470033703793069,10.898415635135263,9.657043388100591
2,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,10.108186190520671,10.469612630640494,10.582773196430457,10.582773196430457,11.275106400876476,11.002930518424423,11.002930518424423,10.934833118709381,10.894518710219307,10.934833118709381,11.655759499038734,11.462832162125798,12.564555853573475
